product_id,product_name,brand,category_id,seller_id,list_price,weight_kg,is_discontinued
P004169,Vertex Peluche Éco,Vertex,CAT029,S0084,75.03,4.091,false
P004170,Granit Montre Éco,Granit,CAT015,S0460,260.56,4.878,true
P004171,Terra Montre Classic,Terra,CAT013,S0068,58.53,0.208,false
P004172,Ivory Chaussures de trail Nomade,Ivory,CAT027,S0524,60.83,8.349,false
P004173,Juniper Sac de sport Ultra,Juniper,CAT026,S0490,133.24,1.304,false
P004174,Nordis Enceinte Classic,Nordis,CAT009,S0257,173.29,6.160,false
P004175,Ivory Arrosoir Pro,Ivory,CAT005,S0251,63.81,3.831,false
P004176,Rivage Tapis de yoga XL,Rivage,CAT026,S0135,67.67,0.167,false
P004177,Windrow Coffret BD Classic,Windrow,CAT034,S0417,12.03,3.410,false
P004178,Granit Veste Nomade,Granit,CAT016,S0344,81.63,11.486,false
P004179,Meridian Montre connectée Nomade,Meridian,CAT011,S0232,178.13,0.404,false
P004180,Orbit Chargeur Classic,Orbit,CAT010,S0150,82.70,2.908,false
P004181,Meridian Écharpe XL,Meridian,CAT014,S0414,16.05,2.254,false
P004182,Granit Clavier Signature,Granit,CAT009,S0471,38.27,4.299,false
P004183,Windrow Casque vélo Signature,Windrow,CAT023,S0119,34.59,10.235,false
P004184,Terra Trottinette Essentiel,Terra,CAT031,S0205,64.76,2.674,false
P004185,Meridian Sérum Classic,Meridian,CAT018,S0489,22.91,11.017,false
P004186,Meridian Clavier Essentiel,Meridian,CAT009,S0587,38.10,8.564,false
P004187,Vertex Bouilloire Ultra,Vertex,CAT006,S0533,33.19,4.073,false
P004188,Delvia Peluche Pro,Delvia,CAT030,S0543,60.15,9.474,false
P004189,Pallas Beau livre Nomade,Pallas,CAT034,S0358,33.07,1.057,false
P004190,Lumen Casque vélo Nomade,Lumen,CAT027,S0395,28.29,3.793,false
P004191,Alvora Cube éducatif Compact,Alvora,CAT029,S0215,56.26,6.854,false
P004192,Granit Enceinte Classic,Granit,CAT011,S0406,40.13,8.240,false
P004193,Juniper Casque Éco,Juniper,CAT008,S0367,37.12,10.315,false
P004194,Rivage Chaussures de trail Premium,Rivage,CAT025,S0220,6.88,9.519,false
P004195,Delvia Ceinture Compact,Delvia,CAT013,S0456,59.68,2.820,false
P004196,Zephyr Sneakers Ultra,Zephyr,CAT014,S0440,72.40,9.604,false
P004197,Rivage Clavier Compact,Rivage,CAT008,S0412,6.15,3.028,false
P004198,Terra Clé à cliquet Classic,Terra,CAT037,S0204,73.08,0.169,false
P004199,Nordis Souris Essentiel,Nordis,CAT011,S0346,77.66,0.968,false
P004200,Pallas Chemise Compact,Pallas,CAT014,S0212,200.67,2.358,false
P004201,Kestrel Casque vélo Signature,Kestrel,CAT023,S0024,6.79,10.856,false
P004202,Ember Clavier Pro,Ember,CAT012,S0412,55.48,0.382,false
P004203,Granit Veste Essentiel,Granit,CAT013,S0025,63.09,9.523,false
P004204,Orbit Clavier Premium,Orbit,CAT008,S0494,10.40,9.387,false
P004205,Delvia Poêle Ultra,Delvia,CAT006,S0409,105.48,10.872,false
P004206,Granit Set de couverts Nomade,Granit,CAT004,S0278,28.16,9.474,true
P004207,Terra Beau livre Éco,Terra,CAT033,S0304,9.42,6.355,false
P004208,Ivory Écharpe Pro,Ivory,CAT014,S0136,94.78,8.154,false
P004209,Delvia Haltères Essentiel,Delvia,CAT027,S0021,69.17,7.278,false
P004210,Windrow Montre Essentiel,Windrow,CAT014,S0058,112.04,2.633,false
P004211,Meridian Nettoyant jantes Éco,Meridian,CAT037,S0110,88.27,11.938,false
P004212,Orbit Sérum Pro,Orbit,CAT020,S0165,69.77,7.860,false
P004213,Cirrus Sac de sport Pro,Cirrus,CAT025,S0566,80.74,3.527,false
P004214,Alvora Vinyle Pro,Alvora,CAT034,S0356,77.68,9.099,false
P004215,Ursa Housse de couette Ultra,Ursa,CAT004,S0093,31.39,1.671,false
P004216,Bexon Housse de couette Pro,Bexon,CAT001,S0312,16.47,1.460,false
P004217,Halcyon Eau de toilette Premium,Halcyon,CAT022,S0237,4.74,9.445,false
P004218,Meridian Manuel Essentiel,Meridian,CAT032,S0209,106.13,2.904,false
P004219,Kestrel Nettoyant jantes Classic,Kestrel,CAT036,S0050,88.45,7.610,false
P004220,Zephyr Écharpe Nomade,Zephyr,CAT017,S0011,59.73,10.460,false
P004221,Delvia Poêle XL,Delvia,CAT001,S0066,107.36,8.493,false
P004222,Cirrus Veste Essentiel,Cirrus,CAT016,S0116,91.20,7.897,true
P004223,Bexon Filtre à air Premium,Bexon,CAT039,S0224,98.16,0.994,false
P004224,Ember Vinyle Pro,Ember,CAT034,S0547,206.27,8.132,true
P004225,Pallas Brosse Classic,Pallas,CAT020,S0318,41.11,4.938,false
P004226,Nordis Trottinette Signature,Nordis,CAT029,S0381,65.08,9.876,false
P004227,Cirrus Arrosoir Signature,Cirrus,CAT006,S0042,105.93,8.374,false
P004228,Lumen Crème hydratante XL,Lumen,CAT022,S0507,212.30,5.100,false
P004229,Ivory Casque vélo Nomade,Ivory,CAT027,S0566,76.48,9.513,false
P004230,Pallas Chargeur XL,Pallas,CAT012,S0412,188.53,11.803,false
P004231,Quartz Peluche Nomade,Quartz,CAT031,S0549,54.86,9.168,false
P004232,Meridian Souris Ultra,Meridian,CAT012,S0451,179.93,5.713,false
P004233,Ember Set de couverts Signature,Ember,CAT004,S0573,66.51,10.628,false
P004234,Ursa Brosse Éco,Ursa,CAT019,S0323,90.91,1.845,false
P004235,Orbit Sérum Compact,Orbit,CAT022,S0333,79.32,6.443,false
P004236,Bexon Shampooing Éco,Bexon,CAT022,S0053,66.80,0.259,false
P004237,Quartz Cube éducatif Pro,Quartz,CAT028,S0337,33.29,0.966,false
P004238,Terra Nettoyant jantes Essentiel,Terra,CAT037,S0034,37.06,3.453,false
P004239,Vertex Puzzle Premium,Vertex,CAT028,S0291,31.36,3.917,false
P004240,Terra Beau livre Nomade,Terra,CAT033,S0081,166.88,4.991,false
P004241,Vertex Sérum Compact,Vertex,CAT020,S0364,84.68,5.718,false
P004242,Windrow Webcam Classic,Windrow,CAT007,S0499,25.89,8.494,false
P004243,Ivory Chaussures de trail Éco,Ivory,CAT023,S0074,43.36,5.310,false
P004244,Terra Roman Compact,Terra,CAT033,S0207,39.50,0.721,false
P004245,Lumen Webcam XL,Lumen,CAT011,S0442,128.75,7.392,false
P004246,Bexon Manuel Nomade,Bexon,CAT034,S0139,117.08,11.715,false
P004247,Zephyr Écharpe Signature,Zephyr,CAT013,S0354,51.41,6.392,false
P004248,Solstice Veste Essentiel,Solstice,CAT014,S0342,24.57,1.962,false
P004249,Vertex Lampe XL,Vertex,CAT003,S0579,68.48,9.677,false
P004250,Bexon Nettoyant jantes Compact,Bexon,CAT038,S0293,49.99,7.953,false
P004251,Pallas Haltères Signature,Pallas,CAT025,S0001,83.55,0.190,false
P004252,Zephyr Set de couverts Signature,Zephyr,CAT002,S0277,64.83,10.494,false
P004253,Windrow Coffret BD Nomade,Windrow,CAT034,S0211,244.60,1.811,false
P004254,Quartz Perceuse XL,Quartz,CAT038,S0571,19.23,2.663,false
P004255,Lumen Roman Classic,Lumen,CAT035,S0016,170.49,2.195,false
P004256,Ivory Set de couverts Pro,Ivory,CAT002,S0592,51.90,6.661,false
P004257,Ember Chemise Nomade,Ember,CAT017,S0410,25.31,5.066,false
P004258,Vertex Enceinte Ultra,Vertex,CAT008,S0442,56.32,10.212,false
P004259,Halcyon Gourde XL,Halcyon,CAT027,S0502,71.80,5.077,false
P004260,Zephyr Casque vélo Compact,Zephyr,CAT026,S0105,57.90,9.690,false
P004261,Bexon Trottinette Ultra,Bexon,CAT029,S0386,27.41,0.986,false
P004262,Nordis Cube éducatif Signature,Nordis,CAT031,S0303,69.68,1.707,false
P004263,Juniper Perceuse Éco,Juniper,CAT039,S0046,91.99,6.889,false
P004264,Terra Sérum Premium,Terra,CAT020,S0273,56.29,9.978,false
P004265,Ivory Set de couverts Signature,Ivory,CAT001,S0046,39.09,7.375,false
P004266,Ember Casque Classic,Ember,CAT012,S0056,122.95,5.311,false
P004267,Vertex Bâche Nomade,Vertex,CAT038,S0341,47.02,2.061,false
P004268,Juniper Clavier Éco,Juniper,CAT008,S0259,57.17,6.728,true
P004269,Terra Clavier Éco,Terra,CAT012,S0537,122.77,5.454,false
P004270,Windrow Bouilloire Nomade,Windrow,CAT001,S0173,36.36,10.177,false
P004271,Terra Nettoyant jantes Classic,Terra,CAT039,S0240,30.31,6.712,false
P004272,Kestrel Housse de couette Premium,Kestrel,CAT002,S0114,133.78,3.171,false
P004273,Meridian Perceuse Ultra,Meridian,CAT037,S0556,89.53,6.027,false
P004274,Fjord Webcam Compact,Fjord,CAT012,S0066,49.28,7.807,true
P004275,Meridian Sneakers Essentiel,Meridian,CAT014,S0410,65.63,7.482,false
P004276,Ivory Sac de sport Premium,Ivory,CAT026,S0474,8.87,0.306,false
P004277,Solstice Perceuse Essentiel,Solstice,CAT037,S0023,256.07,0.686,false
P004278,Rivage Étagère Nomade,Rivage,CAT006,S0571,195.08,7.868,false
P004279,Ivory Veste Signature,Ivory,CAT015,S0531,75.74,1.831,false
P004280,Pallas Perceuse Compact,Pallas,CAT039,S0378,49.04,8.229,false
P004281,Windrow Souris Premium,Windrow,CAT010,S0581,32.40,2.625,false
P004282,Cirrus Casque Signature,Cirrus,CAT012,S0555,44.00,8.861,false
P004283,Pallas Crème hydratante Signature,Pallas,CAT022,S0176,19.38,3.124,false
P004284,Nordis Sac de sport Signature,Nordis,CAT026,S0506,24.28,1.246,false
P004285,Meridian Casque vélo Signature,Meridian,CAT027,S0184,69.16,6.670,false
P004286,Fjord Puzzle Essentiel,Fjord,CAT030,S0075,31.50,7.844,false
P004287,Granit Crème hydratante Ultra,Granit,CAT019,S0455,68.19,1.730,false
P004288,Ivory Poêle Classic,Ivory,CAT001,S0579,49.87,3.816,false
P004289,Orbit Sérum XL,Orbit,CAT020,S0113,38.10,5.758,false
P004290,Fjord Nettoyant jantes Essentiel,Fjord,CAT038,S0340,25.83,1.515,false
P004291,Nordis Webcam Nomade,Nordis,CAT008,S0292,85.68,11.748,true
P004292,Fjord Webcam Classic,Fjord,CAT008,S0481,19.24,11.108,false
P004293,Ivory Ceinture Classic,Ivory,CAT014,S0212,15.83,8.120,false
P004294,Nordis Eau de toilette Classic,Nordis,CAT022,S0253,45.97,2.793,false
P004295,Windrow Tapis de yoga XL,Windrow,CAT023,S0474,277.35,3.091,false
P004296,Solstice Shampooing Classic,Solstice,CAT021,S0368,12.02,5.011,false
P004297,Quartz Nettoyant jantes Ultra,Quartz,CAT036,S0501,106.47,0.231,false
P004298,Juniper Ceinture Ultra,Juniper,CAT014,S0354,67.00,11.597,false
P004299,Lumen Housse de couette Essentiel,Lumen,CAT003,S0114,172.87,10.536,false
P004300,Juniper Palette Nomade,Juniper,CAT018,S0041,208.97,5.467,false
P004301,Meridian Trottinette Nomade,Meridian,CAT028,S0232,18.11,6.513,false
P004302,Meridian Manuel Ultra,Meridian,CAT032,S0146,25.84,11.992,false
P004303,Granit Veste Premium,Granit,CAT017,S0410,63.88,4.385,false
P004304,Rivage Manuel Classic,Rivage,CAT032,S0183,88.96,6.559,false
P004305,Quartz Nettoyant jantes Classic,Quartz,CAT039,S0099,186.36,8.669,false
P004306,Juniper Ceinture Éco,Juniper,CAT013,S0422,256.89,5.669,false
P004307,Kestrel Souris Essentiel,Kestrel,CAT012,S0562,22.94,11.603,false
P004308,Delvia Veste XL,Delvia,CAT015,S0538,58.22,7.675,false
P004309,Pallas Haltères XL,Pallas,CAT025,S0125,38.82,8.234,false
P004310,Ivory Cube éducatif Signature,Ivory,CAT029,S0260,27.86,7.727,false
P004311,Halcyon Manuel Nomade,Halcyon,CAT034,S0116,112.43,3.389,true
P004312,Nordis Trottinette Classic,Nordis,CAT028,S0600,47.68,4.657,false
P004313,Fjord Eau de toilette Nomade,Fjord,CAT022,S0434,121.61,4.702,false
P004314,Cirrus Sac à main Ultra,Cirrus,CAT016,S0197,51.73,11.798,false
P004315,Windrow Bâche Pro,Windrow,CAT036,S0007,199.27,10.468,false
P004316,Delvia Montre Pro,Delvia,CAT015,S0170,64.03,11.436,false
P004317,Vertex Nettoyant jantes Éco,Vertex,CAT036,S0334,81.56,4.831,false
P004318,Halcyon Haltères XL,Halcyon,CAT024,S0157,72.33,10.163,false
P004319,Vertex Peluche Compact,Vertex,CAT031,S0151,93.56,9.293,false
P004320,Kestrel Vinyle Premium,Kestrel,CAT035,S0374,14.28,1.714,false
P004321,Solstice Palette Nomade,Solstice,CAT022,S0151,20.73,8.917,false
P004322,Ivory Arrosoir Essentiel,Ivory,CAT002,S0332,83.91,3.877,false
P004323,Fjord Jeu de plateau Ultra,Fjord,CAT031,S0542,30.19,1.571,false
P004324,Fjord Webcam Signature,Fjord,CAT012,S0367,51.61,11.261,false
P004325,Fjord Webcam Compact,Fjord,CAT009,S0171,46.35,11.238,false
P004326,Rivage Bouilloire Premium,Rivage,CAT002,S0189,47.34,3.166,false
P004327,Ivory Brosse Premium,Ivory,CAT020,S0595,93.82,7.461,false
P004328,Meridian Eau de toilette Essentiel,Meridian,CAT022,S0113,94.06,9.045,false
P004329,Nordis Montre Pro,Nordis,CAT013,S0130,98.24,5.910,false
P004330,Pallas Vinyle Nomade,Pallas,CAT035,S0311,48.58,4.564,true
P004331,Nordis Clavier XL,Nordis,CAT011,S0237,228.58,2.238,false
P004332,Bexon Crème hydratante Classic,Bexon,CAT018,S0214,43.56,9.444,false
P004333,Ivory Nettoyant jantes Ultra,Ivory,CAT038,S0178,80.24,11.477,false
P004334,Alvora Chargeur Pro,Alvora,CAT010,S0599,34.81,3.244,false
P004335,Meridian Chargeur XL,Meridian,CAT008,S0042,23.87,2.755,false
P004336,Cirrus Webcam XL,Cirrus,CAT009,S0580,42.45,4.514,true
P004337,Solstice Cube éducatif Compact,Solstice,CAT029,S0443,34.94,0.493,false
P004338,Solstice Chargeur Signature,Solstice,CAT009,S0511,18.90,0.220,true
P004339,Rivage Set de couverts Classic,Rivage,CAT002,S0579,110.56,5.702,false
P004340,Meridian Lampe Classic,Meridian,CAT003,S0466,57.21,1.012,false
P004341,Lumen Arrosoir Ultra,Lumen,CAT003,S0008,120.97,5.005,false
P004342,Lumen Tapis de yoga XL,Lumen,CAT026,S0058,69.54,2.864,false
P004343,Quartz Clé à cliquet Classic,Quartz,CAT039,S0161,270.44,11.241,false
P004344,Nordis Nettoyant jantes Éco,Nordis,CAT037,S0204,55.40,3.575,false
P004345,Orbit Casque Pro,Orbit,CAT011,S0569,59.98,9.075,false
P004346,Vertex Poêle Signature,Vertex,CAT004,S0153,216.53,6.417,false
P004347,Windrow Clé à cliquet Essentiel,Windrow,CAT036,S0210,190.62,8.437,false
P004348,Halcyon Trottinette Compact,Halcyon,CAT029,S0372,51.51,7.539,false
P004349,Meridian Arrosoir Pro,Meridian,CAT005,S0529,32.62,9.708,false
P004350,Quartz Nettoyant jantes Essentiel,Quartz,CAT037,S0394,56.78,9.638,false
P004351,Halcyon Clé à cliquet Signature,Halcyon,CAT037,S0348,199.38,4.499,false
P004352,Solstice Arrosoir Nomade,Solstice,CAT004,S0221,69.34,8.297,false
P004353,Halcyon Crème hydratante Essentiel,Halcyon,CAT019,S0062,179.62,4.456,true
P004354,Kestrel Cube éducatif Compact,Kestrel,CAT029,S0458,52.85,0.721,false
P004355,Lumen Souris Essentiel,Lumen,CAT010,S0142,77.72,7.503,false
P004356,Terra Tapis de yoga Essentiel,Terra,CAT026,S0287,32.83,10.871,false
P004357,Zephyr Chemise Signature,Zephyr,CAT016,S0015,118.44,4.452,false
P004358,Solstice Haltères Essentiel,Solstice,CAT024,S0226,90.33,9.936,false
P004359,Lumen Enceinte Premium,Lumen,CAT009,S0037,125.94,8.015,false
P004360,Zephyr Vinyle Classic,Zephyr,CAT035,S0154,35.15,10.430,false
P004361,Delvia Chaussures de trail Compact,Delvia,CAT027,S0184,48.90,7.685,false
P004362,Bexon Manuel Pro,Bexon,CAT034,S0137,40.88,11.757,false
P004363,Nordis Cube éducatif Signature,Nordis,CAT030,S0377,67.81,10.194,false
P004364,Halcyon Clavier Premium,Halcyon,CAT009,S0192,144.64,10.409,false
P004365,Bexon Brosse Éco,Bexon,CAT021,S0100,9.94,3.552,false
P004366,Windrow Chargeur Pro,Windrow,CAT007,S0276,11.23,8.012,false
P004367,Lumen Arrosoir Essentiel,Lumen,CAT003,S0032,169.34,8.824,false
P004368,Juniper Chargeur Essentiel,Juniper,CAT010,S0091,36.01,3.348,true
P004369,Nordis Roman Ultra,Nordis,CAT032,S0004,68.44,3.863,false
P004370,Juniper Jeu de plateau Compact,Juniper,CAT029,S0244,135.40,3.251,false
P004371,Ivory Haltères Premium,Ivory,CAT027,S0428,67.99,1.062,false
P004372,Lumen Filtre à air Ultra,Lumen,CAT037,S0046,86.74,9.801,false
P004373,Pallas Enceinte Éco,Pallas,CAT007,S0285,49.48,7.788,false
P004374,Ember Palette Signature,Ember,CAT020,S0476,10.16,4.726,false
P004375,Meridian Shampooing XL,Meridian,CAT020,S0052,137.75,7.274,false
P004376,Ivory Palette Nomade,Ivory,CAT018,S0368,27.08,6.643,false
P004377,Cirrus Perceuse Classic,Cirrus,CAT036,S0023,35.18,5.159,false
P004378,Fjord Chaussures de trail Premium,Fjord,CAT024,S0303,90.14,8.923,false
P004379,Terra Sneakers Ultra,Terra,CAT017,S0344,136.85,0.858,false
P004380,Cirrus Perceuse Pro,Cirrus,CAT037,S0216,85.93,1.340,false
P004381,Ivory Beau livre Compact,Ivory,CAT035,S0225,33.02,0.773,false
P004382,Bexon Veste Pro,Bexon,CAT014,S0365,13.08,3.506,false
P004383,Pallas Palette Ultra,Pallas,CAT022,S0300,65.16,0.812,false
P004384,Bexon Coffret BD Essentiel,Bexon,CAT035,S0096,96.45,5.791,false
P004385,Terra Set de couverts Premium,Terra,CAT003,S0521,34.63,3.669,false
P004386,Quartz Brosse Ultra,Quartz,CAT021,S0163,11.29,5.890,false
P004387,Halcyon Nettoyant jantes Éco,Halcyon,CAT038,S0464,148.63,6.059,false
P004388,Rivage Shampooing Signature,Rivage,CAT018,S0082,87.63,5.151,false
P004389,Alvora Clé à cliquet Ultra,Alvora,CAT038,S0314,59.21,4.345,false
P004390,Cirrus Manuel Pro,Cirrus,CAT034,S0020,70.82,6.434,false
P004391,Alvora Brosse Nomade,Alvora,CAT020,S0455,84.65,5.584,false
P004392,Ursa Bouilloire Ultra,Ursa,CAT006,S0518,7.67,2.671,false
P004393,Solstice Set de couverts Nomade,Solstice,CAT005,S0036,170.29,3.073,false
P004394,Vertex Sac à main Signature,Vertex,CAT017,S0105,38.00,10.671,false
P004395,Juniper Crème hydratante Éco,Juniper,CAT020,S0455,63.64,6.482,true
P004396,Delvia Set de couverts Pro,Delvia,CAT004,S0398,55.55,10.534,false
P004397,Vertex Palette Ultra,Vertex,CAT021,S0474,111.72,5.502,false
P004398,Windrow Housse de couette Compact,Windrow,CAT005,S0483,35.01,0.545,false
P004399,Juniper Lampe Nomade,Juniper,CAT004,S0513,15.80,3.120,false
P004400,Nordis Poêle XL,Nordis,CAT004,S0265,63.93,3.563,false
P004401,Quartz Étagère Pro,Quartz,CAT001,S0485,53.96,2.757,false
P004402,Vertex Montre connectée Ultra,Vertex,CAT009,S0512,25.72,2.671,false
P004403,Halcyon Coffret BD Éco,Halcyon,CAT035,S0450,258.29,6.802,false
P004404,Granit Manuel Nomade,Granit,CAT032,S0016,73.73,6.298,false
P004405,Granit Souris Essentiel,Granit,CAT007,S0013,75.41,3.321,false
P004406,Ember Chemise Éco,Ember,CAT017,S0064,59.00,2.699,false
P004407,Kestrel Enceinte Classic,Kestrel,CAT008,S0539,99.31,5.355,false
P004408,Fjord Shampooing Premium,Fjord,CAT020,S0236,266.08,10.048,false
P004409,Bexon Perceuse Nomade,Bexon,CAT036,S0380,53.88,4.848,false
P004410,Orbit Étagère Classic,Orbit,CAT006,S0316,74.18,3.013,false
P004411,Delvia Poêle Essentiel,Delvia,CAT003,S0161,177.90,11.951,false
P004412,Quartz Webcam Pro,Quartz,CAT008,S0276,48.26,9.673,false
P004413,Fjord Casque Pro,Fjord,CAT011,S0071,172.74,8.235,true
P004414,Fjord Bouilloire Compact,Fjord,CAT001,S0306,38.65,9.794,false
P004415,Meridian Housse de couette Premium,Meridian,CAT002,S0168,89.73,10.033,false
P004416,Pallas Puzzle Pro,Pallas,CAT031,S0134,69.94,5.883,false
P004417,Ursa Vinyle Nomade,Ursa,CAT032,S0325,24.64,0.116,false
P004418,Cirrus Écharpe XL,Cirrus,CAT017,S0462,59.89,3.464,false
P004419,Vertex Souris XL,Vertex,CAT012,S0554,63.32,8.369,false
P004420,Lumen Beau livre Nomade,Lumen,CAT033,S0225,60.53,6.050,false
P004421,Ursa Coffret BD Éco,Ursa,CAT035,S0004,178.61,11.651,false
P004422,Bexon Enceinte Pro,Bexon,CAT009,S0282,59.19,4.274,false
P004423,Kestrel Coffret BD XL,Kestrel,CAT034,S0262,119.29,10.875,false
P004424,Nordis Eau de toilette Premium,Nordis,CAT022,S0434,138.80,0.450,false
P004425,Ursa Montre Ultra,Ursa,CAT017,S0258,276.86,1.494,false
P004426,Zephyr Shampooing Essentiel,Zephyr,CAT018,S0443,86.44,3.748,false
P004427,Halcyon Trottinette Pro,Halcyon,CAT029,S0458,67.27,7.308,false
P004428,Ursa Veste Premium,Ursa,CAT016,S0453,42.67,6.176,false
P004429,Windrow Sac à main Compact,Windrow,CAT015,S0523,5.18,8.982,false
P004430,Pallas Cube éducatif Nomade,Pallas,CAT030,S0470,53.11,11.697,false
P004431,Alvora Nettoyant jantes Éco,Alvora,CAT036,S0269,56.59,11.839,false
P004432,Meridian Jeu de plateau Essentiel,Meridian,CAT031,S0425,93.09,5.617,false
P004433,Pallas Casque XL,Pallas,CAT008,S0455,221.42,2.396,false
P004434,Kestrel Peluche Signature,Kestrel,CAT029,S0470,69.32,10.203,false
P004435,Ivory Souris Premium,Ivory,CAT012,S0230,91.85,5.990,false
P004436,Pallas Crème hydratante Classic,Pallas,CAT021,S0368,15.54,11.135,false
P004437,Bexon Gourde Pro,Bexon,CAT024,S0560,78.24,2.576,false
P004438,Quartz Vinyle Ultra,Quartz,CAT033,S0137,178.30,4.176,false
P004439,Nordis Chemise Éco,Nordis,CAT014,S0059,107.68,4.105,false
P004440,Ursa Trottinette XL,Ursa,CAT028,S0459,79.14,11.399,false
P004441,Delvia Coffret BD Éco,Delvia,CAT034,S0290,43.94,10.816,false
P004442,Lumen Vinyle Nomade,Lumen,CAT032,S0141,6.94,4.856,false
P004443,Halcyon Sérum Pro,Halcyon,CAT022,S0557,85.56,5.592,false
P004444,Vertex Set de couverts Premium,Vertex,CAT004,S0420,51.72,4.239,false
P004445,Ivory Perceuse Ultra,Ivory,CAT036,S0538,36.36,1.860,false
P004446,Nordis Lampe Nomade,Nordis,CAT001,S0589,76.62,7.608,false
P004447,Meridian Chargeur XL,Meridian,CAT007,S0222,121.87,4.215,true
P004448,Granit Casque vélo Éco,Granit,CAT023,S0097,141.79,5.616,false
P004449,Kestrel Sac de sport Signature,Kestrel,CAT025,S0081,221.84,4.736,false
P004450,Meridian Shampooing Éco,Meridian,CAT020,S0455,12.24,11.037,false
P004451,Bexon Ceinture Signature,Bexon,CAT016,S0596,60.54,9.033,true
P004452,Fjord Poêle Premium,Fjord,CAT004,S0425,83.93,8.208,false
P004453,Terra Nettoyant jantes Pro,Terra,CAT039,S0261,75.37,3.120,false
P004454,Rivage Cube éducatif Pro,Rivage,CAT030,S0338,57.81,6.457,false
P004455,Orbit Brosse XL,Orbit,CAT019,S0541,74.89,9.947,false
P004456,Nordis Veste Premium,Nordis,CAT016,S0413,29.23,0.263,false
P004457,Alvora Lampe Nomade,Alvora,CAT002,S0118,34.19,2.420,false
P004458,Orbit Tapis de yoga XL,Orbit,CAT026,S0186,19.79,8.895,false
P004459,Kestrel Souris Essentiel,Kestrel,CAT012,S0111,23.37,11.366,true
P004460,Ursa Chemise Éco,Ursa,CAT013,S0027,90.63,3.695,false
P004461,Lumen Crème hydratante Éco,Lumen,CAT018,S0541,89.87,6.070,true
P004462,Fjord Bouilloire Classic,Fjord,CAT003,S0093,15.94,11.518,false
P004463,Lumen Écharpe Premium,Lumen,CAT017,S0315,58.68,4.490,true
P004464,Ivory Écharpe Signature,Ivory,CAT017,S0469,55.12,11.660,false
P004465,Zephyr Sneakers Nomade,Zephyr,CAT015,S0228,33.61,5.814,false
P004466,Ursa Tapis de yoga Ultra,Ursa,CAT025,S0511,56.28,8.389,false
P004467,Cirrus Ceinture Éco,Cirrus,CAT013,S0028,120.72,2.416,false
P004468,Windrow Poêle Essentiel,Windrow,CAT002,S0061,47.59,5.564,false
P004469,Rivage Chargeur Pro,Rivage,CAT012,S0171,93.95,1.152,false
P004470,Meridian Lampe Signature,Meridian,CAT005,S0585,25.48,0.731,false
P004471,Bexon Montre Essentiel,Bexon,CAT014,S0052,19.33,1.162,false
P004472,Fjord Shampooing Compact,Fjord,CAT020,S0135,120.06,5.346,false
P004473,Windrow Ceinture Pro,Windrow,CAT013,S0074,170.09,8.191,false
P004474,Nordis Jeu de plateau XL,Nordis,CAT029,S0510,63.11,5.820,false
P004475,Halcyon Clé à cliquet Signature,Halcyon,CAT037,S0582,87.86,8.737,false
P004476,Ursa Sérum Pro,Ursa,CAT019,S0015,23.31,8.206,false
P004477,Pallas Sneakers Essentiel,Pallas,CAT015,S0228,13.31,3.137,false
P004478,Alvora Sérum Premium,Alvora,CAT021,S0447,54.63,6.108,false
P004479,Halcyon Eau de toilette Ultra,Halcyon,CAT022,S0504,179.48,1.605,false
P004480,Pallas Eau de toilette Compact,Pallas,CAT018,S0122,45.73,4.218,false
P004481,Fjord Perceuse Essentiel,Fjord,CAT038,S0522,51.46,4.156,false
P004482,Ember Figurine Éco,Ember,CAT030,S0288,84.25,10.238,false
P004483,Rivage Palette Nomade,Rivage,CAT018,S0217,50.57,6.176,false
P004484,Ember Clavier Éco,Ember,CAT007,S0231,74.46,3.797,false
P004485,Kestrel Nettoyant jantes Premium,Kestrel,CAT037,S0175,137.01,8.305,true
P004486,Fjord Sérum Éco,Fjord,CAT021,S0355,59.88,3.974,false
P004487,Lumen Montre Signature,Lumen,CAT017,S0070,64.08,9.239,false
P004488,Ursa Eau de toilette Pro,Ursa,CAT018,S0066,76.65,3.663,false
P004489,Terra Sérum Essentiel,Terra,CAT018,S0163,69.84,10.979,false
P004490,Kestrel Nettoyant jantes Pro,Kestrel,CAT036,S0314,22.27,10.773,false
P004491,Bexon Eau de toilette Compact,Bexon,CAT020,S0588,134.53,7.006,false
P004492,Bexon Set de couverts Classic,Bexon,CAT003,S0376,33.77,2.121,false
P004493,Solstice Sneakers Éco,Solstice,CAT016,S0472,67.76,3.008,false
P004494,Windrow Shampooing Essentiel,Windrow,CAT018,S0360,24.02,4.760,false
P004495,Pallas Puzzle Pro,Pallas,CAT029,S0108,84.80,11.651,false
P004496,Ursa Housse de couette Compact,Ursa,CAT001,S0589,25.69,10.504,false
P004497,Nordis Manuel Nomade,Nordis,CAT032,S0352,83.88,7.111,true
P004498,Nordis Vinyle Compact,Nordis,CAT032,S0074,47.95,3.876,false
P004499,Juniper Set de couverts XL,Juniper,CAT004,S0189,23.10,6.346,false
P004500,Granit Crème hydratante Éco,Granit,CAT019,S0507,149.47,10.436,false
P004501,Meridian Montre connectée Signature,Meridian,CAT010,S0012,89.45,5.802,false
P004502,Meridian Arrosoir Éco,Meridian,CAT005,S0018,20.78,4.400,false
P004503,Halcyon Manuel Signature,Halcyon,CAT033,S0227,47.16,8.033,false
